toptrack_key,track_url,track_name,artist_key
3PEx44by2Pe7E6M8tgqE5N,https://api.spotify.com/v1/tracks/3PEx44by2Pe7E6M8tgqE5N,Dry Your Eyes,4GvOygVQquMaPm8oAc0vXi
2phF2CRhoSnpJUxxvHUf8Z,https://api.spotify.com/v1/tracks/2phF2CRhoSnpJUxxvHUf8Z,Don't Mug Yourself,4GvOygVQquMaPm8oAc0vXi
49BeIQzb05PWsS2YfSt87Q,https://api.spotify.com/v1/tracks/49BeIQzb05PWsS2YfSt87Q,Brexit at Tiffany's,4GvOygVQquMaPm8oAc0vXi
4aHi701FKuFYj7QSeSEftV,https://api.spotify.com/v1/tracks/4aHi701FKuFYj7QSeSEftV,Wrong Answers Only,4GvOygVQquMaPm8oAc0vXi
42F4K181FFdhkbDAaoxDye,https://api.spotify.com/v1/tracks/42F4K181FFdhkbDAaoxDye,Turn the Page,4GvOygVQquMaPm8oAc0vXi
4rCuwgRRKaIiHlHDc8Bga6,https://api.spotify.com/v1/tracks/4rCuwgRRKaIiHlHDc8Bga6,We Might Even Be Falling In Love (Interlude),63XBtGSEZINSyXylZxEUbv
1IjeGPU5hqHlJpm00zObN7,https://api.spotify.com/v1/tracks/1IjeGPU5hqHlJpm00zObN7,Coastin’,63XBtGSEZINSyXylZxEUbv
6rSUrh8ErKSKfbH0t0IzCM,https://api.spotify.com/v1/tracks/6rSUrh8ErKSKfbH0t0IzCM,Moment,63XBtGSEZINSyXylZxEUbv
0iDuW211AjTsYDPsLxyqX4,https://api.spotify.com/v1/tracks/0iDuW211AjTsYDPsLxyqX4,F.U.C.K.,63XBtGSEZINSyXylZxEUbv
2oap3QptGISyIvwKpnJJId,https://api.spotify.com/v1/tracks/2oap3QptGISyIvwKpnJJId,Experience,63XBtGSEZINSyXylZxEUbv
6YQmDvj6XVAKSPLzjjLrFj,https://api.spotify.com/v1/tracks/6YQmDvj6XVAKSPLzjjLrFj,Ass Like That,63XBtGSEZINSyXylZxEUbv
7EuktT4CgA637ci366IrYW,https://api.spotify.com/v1/tracks/7EuktT4CgA637ci366IrYW,Big Boss (Interlude),63XBtGSEZINSyXylZxEUbv
6mnnWzRl1C6LABvoUar9tF,https://api.spotify.com/v1/tracks/6mnnWzRl1C6LABvoUar9tF,Jaguar,63XBtGSEZINSyXylZxEUbv
3YJJjQPAbDT7mGpX3WtQ9A,https://api.spotify.com/v1/tracks/3YJJjQPAbDT7mGpX3WtQ9A,Good Days,7tYKF4w9nC0nq9CsPZTHyP
5dXWFMwD7I7zXsInONVl0H,https://api.spotify.com/v1/tracks/5dXWFMwD7I7zXsInONVl0H,I Hate U,7tYKF4w9nC0nq9CsPZTHyP
2fXwCWkh6YG5zU1IyvQrbs,https://api.spotify.com/v1/tracks/2fXwCWkh6YG5zU1IyvQrbs,Broken Clocks,7tYKF4w9nC0nq9CsPZTHyP
0q75NwOoFiARAVp4EXU4Bs,https://api.spotify.com/v1/tracks/0q75NwOoFiARAVp4EXU4Bs,Love Galore (feat. Travis Scott),7tYKF4w9nC0nq9CsPZTHyP
6gU9OKjOE7ghfEd55oRO57,https://api.spotify.com/v1/tracks/6gU9OKjOE7ghfEd55oRO57,The Weekend,7tYKF4w9nC0nq9CsPZTHyP
0P6AWOA4LG1XOctzaVu5tt,https://api.spotify.com/v1/tracks/0P6AWOA4LG1XOctzaVu5tt,The Weekend - Funk Wav Remix,7tYKF4w9nC0nq9CsPZTHyP
73eCSQ1DxQbaOnzy8PhKx3,https://api.spotify.com/v1/tracks/73eCSQ1DxQbaOnzy8PhKx3,就是愛妳,40tNK2YedBV2jRFAHxpifB
3OXHwY8gI2QUh0QliXBwrI,https://api.spotify.com/v1/tracks/3OXHwY8gI2QUh0QliXBwrI,"愛, 很簡單",40tNK2YedBV2jRFAHxpifB
13bw75oRjvxMv9VGIeM32i,https://api.spotify.com/v1/tracks/13bw75oRjvxMv9VGIeM32i,愛我還是他,40tNK2YedBV2jRFAHxpifB
7CTitzr4eVIDCPUJi5Dr4B,https://api.spotify.com/v1/tracks/7CTitzr4eVIDCPUJi5Dr4B,普通朋友,40tNK2YedBV2jRFAHxpifB
5ZZwQy1wofQhj7LJDNLflT,https://api.spotify.com/v1/tracks/5ZZwQy1wofQhj7LJDNLflT,流沙,40tNK2YedBV2jRFAHxpifB
6A4wVKbcg0mRriCFjZzX0Z,https://api.spotify.com/v1/tracks/6A4wVKbcg0mRriCFjZzX0Z,Melody,40tNK2YedBV2jRFAHxpifB
0v2hRgvRSMnHsTSWyaoKbH,https://api.spotify.com/v1/tracks/0v2hRgvRSMnHsTSWyaoKbH,飛機場的10:30,40tNK2YedBV2jRFAHxpifB
4rzTxZaFsTXQN54WimO4QU,https://api.spotify.com/v1/tracks/4rzTxZaFsTXQN54WimO4QU,天天,40tNK2YedBV2jRFAHxpifB
2Imxyb3LiuXsDFo7Gq5YDs,https://api.spotify.com/v1/tracks/2Imxyb3LiuXsDFo7Gq5YDs,"Kinderszenen, Op. 15: Träumerei (Arr. Lewin for Guitar)",2UqjDAXnDxejEyE0CzfUrZ
18QVbIw5S0MJHGWF2qLX75,https://api.spotify.com/v1/tracks/18QVbIw5S0MJHGWF2qLX75,"Kinderszenen, Op. 15: No. 7 in F Major, Träumerei",2UqjDAXnDxejEyE0CzfUrZ
4vi9pBR7yJhBzGaNu0k1gj,https://api.spotify.com/v1/tracks/4vi9pBR7yJhBzGaNu0k1gj,"Kinderszenen, Op. 15: No. 1, Von fremden Ländern und Menschen",2UqjDAXnDxejEyE0CzfUrZ
4pfkZUqRCYG5If39QHFpbQ,https://api.spotify.com/v1/tracks/4pfkZUqRCYG5If39QHFpbQ,"Kinderszenen, Op. 15: 1. Von fremden Ländern und Menschen",2UqjDAXnDxejEyE0CzfUrZ
1SkOyiUembPDeyEvFy1p0c,https://api.spotify.com/v1/tracks/1SkOyiUembPDeyEvFy1p0c,"5 Stücke im Volkston, Op. 102: II. Langsam",2UqjDAXnDxejEyE0CzfUrZ
7rrDSYbroZhV6aKkbYxiuG,https://api.spotify.com/v1/tracks/7rrDSYbroZhV6aKkbYxiuG,"Kinderszenen, Op. 15: 7. Träumerei",2UqjDAXnDxejEyE0CzfUrZ
4SbAXtlOJ0eCL0XwFVi0Ij,https://api.spotify.com/v1/tracks/4SbAXtlOJ0eCL0XwFVi0Ij,"Kinderszenen, Op. 15: 7. Träumerei",2UqjDAXnDxejEyE0CzfUrZ
4x6N6LIKIiab4gV4cdbtPZ,https://api.spotify.com/v1/tracks/4x6N6LIKIiab4gV4cdbtPZ,"Kinderszenen, Op. 15: No. 10 Fast zu ernst",2UqjDAXnDxejEyE0CzfUrZ
7Et5YO6MFDDC5XEcwr0nmF,https://api.spotify.com/v1/tracks/7Et5YO6MFDDC5XEcwr0nmF,Crush On You (feat. step.jad),0fyaEHmSmZs2YWMgbruITA
3zemDQh2rewuC7FBsnmFa4,https://api.spotify.com/v1/tracks/3zemDQh2rewuC7FBsnmFa4,Flow Guilty,0fyaEHmSmZs2YWMgbruITA
5iC7FWLjwoQkiLrB2ogP3S,https://api.spotify.com/v1/tracks/5iC7FWLjwoQkiLrB2ogP3S,Coco Elva Tia,0fyaEHmSmZs2YWMgbruITA
0dcu0aHSFqG0AZqXBOoS3A,https://api.spotify.com/v1/tracks/0dcu0aHSFqG0AZqXBOoS3A,Amsterdam (feat. KnowKnow),0fyaEHmSmZs2YWMgbruITA
7Hp29LdH3DaCi9dr6nV2SY,https://api.spotify.com/v1/tracks/7Hp29LdH3DaCi9dr6nV2SY,Prince Charming,0fyaEHmSmZs2YWMgbruITA
56ch3HiQ8wrxelRBG0J8nx,https://api.spotify.com/v1/tracks/56ch3HiQ8wrxelRBG0J8nx,欺骗游戏,0fyaEHmSmZs2YWMgbruITA
4hcmFGK2xwPmYVUeZoHvfD,https://api.spotify.com/v1/tracks/4hcmFGK2xwPmYVUeZoHvfD,22’ Freestyle,0fyaEHmSmZs2YWMgbruITA
33GpgThxG1t0JvmD8vOTs3,https://api.spotify.com/v1/tracks/33GpgThxG1t0JvmD8vOTs3,Different Flow,0fyaEHmSmZs2YWMgbruITA
3jEqrIfwKO0M8ALu3TGilF,https://api.spotify.com/v1/tracks/3jEqrIfwKO0M8ALu3TGilF,Like You (feat. Ciara),7352aRY2mqSxBZwzUb6LmA
4GtvQ52U6f9LGkwjAqL60e,https://api.spotify.com/v1/tracks/4GtvQ52U6f9LGkwjAqL60e,Ain't Thinkin' 'Bout You,7352aRY2mqSxBZwzUb6LmA
6oUGAx0vkBcnGzYkvw0ZsA,https://api.spotify.com/v1/tracks/6oUGAx0vkBcnGzYkvw0ZsA,Shortie Like Mine (feat. Chris Brown & Johntá Austin),7352aRY2mqSxBZwzUb6LmA
1oNToERLIN71YCPLbRIQGQ,https://api.spotify.com/v1/tracks/1oNToERLIN71YCPLbRIQGQ,Let Me Hold You (feat. Omarion),7352aRY2mqSxBZwzUb6LmA
3LGeYNY9aWQuBJovOOowqm,https://api.spotify.com/v1/tracks/3LGeYNY9aWQuBJovOOowqm,Outta My System (feat. T-Pain & Johntá Austin),7352aRY2mqSxBZwzUb6LmA
2SrXt0JJEX9PfVSZuJ6dqg,https://api.spotify.com/v1/tracks/2SrXt0JJEX9PfVSZuJ6dqg,"Basketball (feat. Jermaine Dupri, Fabolous & Fundisha)",7352aRY2mqSxBZwzUb6LmA
2zcjGIvtu2EKBNquStm1pp,https://api.spotify.com/v1/tracks/2zcjGIvtu2EKBNquStm1pp,You Can Get It All (feat. Johntá Austin) - Album Crossfade Version,7352aRY2mqSxBZwzUb6LmA
3RnLEACttdwU6futFsaflI,https://api.spotify.com/v1/tracks/3RnLEACttdwU6futFsaflI,Bow Wow (That's My Name) (feat. Snoop Dogg),7352aRY2mqSxBZwzUb6LmA
5ZOfHnTDRa9NHCdscBILvn,https://api.spotify.com/v1/tracks/5ZOfHnTDRa9NHCdscBILvn,Fresh Azimiz (feat. J-Kwon & Jermaine Dupri),7352aRY2mqSxBZwzUb6LmA
6rCuplMDiFQVSca77OQocz,https://api.spotify.com/v1/tracks/6rCuplMDiFQVSca77OQocz,All My Girls Like To Fight,74CcYmmNeHKe5PrZaISk8e
3ZptYblxFPhvIJ0RRRozk9,https://api.spotify.com/v1/tracks/3ZptYblxFPhvIJ0RRRozk9,Tiptoeing,74CcYmmNeHKe5PrZaISk8e
13z7RLPmgupzRwQY9NiTZU,https://api.spotify.com/v1/tracks/13z7RLPmgupzRwQY9NiTZU,Cherries,74CcYmmNeHKe5PrZaISk8e
4cTPtlhSo6NDdOe1fXzx1N,https://api.spotify.com/v1/tracks/4cTPtlhSo6NDdOe1fXzx1N,Lovestained,74CcYmmNeHKe5PrZaISk8e
4nReGzidxUxHUZyJSevbsS,https://api.spotify.com/v1/tracks/4nReGzidxUxHUZyJSevbsS,Easy To Love Me,74CcYmmNeHKe5PrZaISk8e
4P5tPq60W4LLYcoXLgWlYx,https://api.spotify.com/v1/tracks/4P5tPq60W4LLYcoXLgWlYx,Crazy,74CcYmmNeHKe5PrZaISk8e
4uvsFVpFwARxx5lEfcpPmM,https://api.spotify.com/v1/tracks/4uvsFVpFwARxx5lEfcpPmM,Mulholland,74CcYmmNeHKe5PrZaISk8e
5CiwHSUDf9C1Uv0r4nUVLd,https://api.spotify.com/v1/tracks/5CiwHSUDf9C1Uv0r4nUVLd,Is It Enough,74CcYmmNeHKe5PrZaISk8e
4JoDBcODOajOx3ZRQlSa7o,https://api.spotify.com/v1/tracks/4JoDBcODOajOx3ZRQlSa7o,Valentine,74CcYmmNeHKe5PrZaISk8e
6XY80Ofqd8j0SGiEdRLwCp,https://api.spotify.com/v1/tracks/6XY80Ofqd8j0SGiEdRLwCp,年少有為,0rTP0x4vRFSDbhtqcCqc8K
4PMakIBWXujbe2MIsuZtOc,https://api.spotify.com/v1/tracks/4PMakIBWXujbe2MIsuZtOc,對等關係 (feat. 張惠妹),0rTP0x4vRFSDbhtqcCqc8K
5DH8nF7aWoXXg5Sm3gjCWD,https://api.spotify.com/v1/tracks/5DH8nF7aWoXXg5Sm3gjCWD,"不將就 (電影""何以笙簫默""片尾曲)",0rTP0x4vRFSDbhtqcCqc8K
65KjitGykI5QIcsYrNhPZR,https://api.spotify.com/v1/tracks/65KjitGykI5QIcsYrNhPZR,戒菸,0rTP0x4vRFSDbhtqcCqc8K
1jcW6AjFWRyfnTXwLlMMlJ,https://api.spotify.com/v1/tracks/1jcW6AjFWRyfnTXwLlMMlJ,李白,0rTP0x4vRFSDbhtqcCqc8K
5s8u5uW7zXvWfes7xh0Gr8,https://api.spotify.com/v1/tracks/5s8u5uW7zXvWfes7xh0Gr8,獲獎人,0rTP0x4vRFSDbhtqcCqc8K
0w4Sf61CbM69gDD7RVmaBD,https://api.spotify.com/v1/tracks/0w4Sf61CbM69gDD7RVmaBD,爸爸媽媽,0rTP0x4vRFSDbhtqcCqc8K
3WiPLRpAhceu2Ssjd3WtTx,https://api.spotify.com/v1/tracks/3WiPLRpAhceu2Ssjd3WtTx,模特,0rTP0x4vRFSDbhtqcCqc8K
3KMozKCYJDSNJ53paNEIXk,https://api.spotify.com/v1/tracks/3KMozKCYJDSNJ53paNEIXk,脫胎換骨,0rTP0x4vRFSDbhtqcCqc8K
2tjh87mXDZJJIKLOpqH97T,https://api.spotify.com/v1/tracks/2tjh87mXDZJJIKLOpqH97T,I don't know,1jdSKlrCsJ5qLsT7YuOiwM
7wKSQwBzevrfI4nsSNGnuM,https://api.spotify.com/v1/tracks/7wKSQwBzevrfI4nsSNGnuM,Mindless,1jdSKlrCsJ5qLsT7YuOiwM
3mJwxIe4I6V9Df1K0jtj9f,https://api.spotify.com/v1/tracks/3mJwxIe4I6V9Df1K0jtj9f,We were beautiful,1jdSKlrCsJ5qLsT7YuOiwM
6Lrp4HqonE16Tt8PDeOHbY,https://api.spotify.com/v1/tracks/6Lrp4HqonE16Tt8PDeOHbY,Potential,1jdSKlrCsJ5qLsT7YuOiwM
2l50cXc43YkybbWCLnb6Ng,https://api.spotify.com/v1/tracks/2l50cXc43YkybbWCLnb6Ng,I wanna be loved (Feat. Lee Jin Ah),1jdSKlrCsJ5qLsT7YuOiwM
0bu4NLSuoYIpTcIvwNYPmz,https://api.spotify.com/v1/tracks/0bu4NLSuoYIpTcIvwNYPmz,I wanna love you,1jdSKlrCsJ5qLsT7YuOiwM
6YJY6jQaRzCPagxyh9Xk5X,https://api.spotify.com/v1/tracks/6YJY6jQaRzCPagxyh9Xk5X,"For you (feat. HEN, Challanhee)",1jdSKlrCsJ5qLsT7YuOiwM
4MZsOR6OHe9vXtAkNM4oaa,https://api.spotify.com/v1/tracks/4MZsOR6OHe9vXtAkNM4oaa,For my family - Inst.,1jdSKlrCsJ5qLsT7YuOiwM
1FdqYUmL94pC7JHkAM4gWS,https://api.spotify.com/v1/tracks/1FdqYUmL94pC7JHkAM4gWS,For my family,1jdSKlrCsJ5qLsT7YuOiwM
7ncPjJBktLEOpstY5JOUMK,https://api.spotify.com/v1/tracks/7ncPjJBktLEOpstY5JOUMK,一途,6wxfx1yhyqjCPYwwxJktR2
6ZiEWet0uFRwWBCEKCQ8rY,https://api.spotify.com/v1/tracks/6ZiEWet0uFRwWBCEKCQ8rY,逆夢,6wxfx1yhyqjCPYwwxJktR2
34PR0zLBVl7VMF9E7dDwdo,https://api.spotify.com/v1/tracks/34PR0zLBVl7VMF9E7dDwdo,雨燦々,6wxfx1yhyqjCPYwwxJktR2
0J0P8iSE6l3pYHbUdNFYdS,https://api.spotify.com/v1/tracks/0J0P8iSE6l3pYHbUdNFYdS,カメレオン,6wxfx1yhyqjCPYwwxJktR2
172fMG26G2OoEzzg0wn26r,https://api.spotify.com/v1/tracks/172fMG26G2OoEzzg0wn26r,白日,6wxfx1yhyqjCPYwwxJktR2
3oQaOjaIYPsnJbGNzXcIID,https://api.spotify.com/v1/tracks/3oQaOjaIYPsnJbGNzXcIID,BOY,6wxfx1yhyqjCPYwwxJktR2
0r2PAeROizyyoFMpu0fvwI,https://api.spotify.com/v1/tracks/0r2PAeROizyyoFMpu0fvwI,Prayer X,6wxfx1yhyqjCPYwwxJktR2
5vsM9UppL2iTgOfenMB6Gz,https://api.spotify.com/v1/tracks/5vsM9UppL2iTgOfenMB6Gz,飛行艇,6wxfx1yhyqjCPYwwxJktR2
7wnOPAiqvIG4dTvEInj0YT,https://api.spotify.com/v1/tracks/7wnOPAiqvIG4dTvEInj0YT,Teenager Forever,6wxfx1yhyqjCPYwwxJktR2
5rWdsfGQLrBoJZ3reBNX91,https://api.spotify.com/v1/tracks/5rWdsfGQLrBoJZ3reBNX91,美梦公司,3kU8TgZ3WouCr0GDkYnPbN
7LmaHiE3xzKS4VdPYD5xyE,https://api.spotify.com/v1/tracks/7LmaHiE3xzKS4VdPYD5xyE,问题,3kU8TgZ3WouCr0GDkYnPbN
5MDwe8eee44VDwjjKRgV9T,https://api.spotify.com/v1/tracks/5MDwe8eee44VDwjjKRgV9T,烂情,3kU8TgZ3WouCr0GDkYnPbN
42niFnw89PAr83wCWxSvOi,https://api.spotify.com/v1/tracks/42niFnw89PAr83wCWxSvOi,形容你,3kU8TgZ3WouCr0GDkYnPbN
5kgDRruR6WtLc7M86paumN,https://api.spotify.com/v1/tracks/5kgDRruR6WtLc7M86paumN,如果太阳落下,3kU8TgZ3WouCr0GDkYnPbN
15lvoKIM83y7mwQoTgsfpS,https://api.spotify.com/v1/tracks/15lvoKIM83y7mwQoTgsfpS,方法论,3kU8TgZ3WouCr0GDkYnPbN
4INIbT3tJ6HErLaJ2SXGvn,https://api.spotify.com/v1/tracks/4INIbT3tJ6HErLaJ2SXGvn,"杭州,利群,你",3kU8TgZ3WouCr0GDkYnPbN
53vkVQdFOWnKjNavGiIQze,https://api.spotify.com/v1/tracks/53vkVQdFOWnKjNavGiIQze,只有一个办法,3kU8TgZ3WouCr0GDkYnPbN
5Y4vRBs4QCUloQ5W9Wb58j,https://api.spotify.com/v1/tracks/5Y4vRBs4QCUloQ5W9Wb58j,Moon Child,5PVlXEAvlt6SfYpWBYTM4C
6z0GP8AOTDIShCXUOw1E3Y,https://api.spotify.com/v1/tracks/6z0GP8AOTDIShCXUOw1E3Y,Sucks to Be Human,5PVlXEAvlt6SfYpWBYTM4C
62bHWlIlUW6fbwBO29h64H,https://api.spotify.com/v1/tracks/62bHWlIlUW6fbwBO29h64H,Amber,5PVlXEAvlt6SfYpWBYTM4C
4LhwCjtntflNklQPJsOL9G,https://api.spotify.com/v1/tracks/4LhwCjtntflNklQPJsOL9G,WKND FRNDS,5PVlXEAvlt6SfYpWBYTM4C
358CD7rg52DY2u4DoYA0Db,https://api.spotify.com/v1/tracks/358CD7rg52DY2u4DoYA0Db,Jacuzzi,5PVlXEAvlt6SfYpWBYTM4C
5ubnEmiVtiHc2bBBTlYzFb,https://api.spotify.com/v1/tracks/5ubnEmiVtiHc2bBBTlYzFb,Trouble in Paradise,5PVlXEAvlt6SfYpWBYTM4C
3SNAA1yO3M14D3tdlKI1hR,https://api.spotify.com/v1/tracks/3SNAA1yO3M14D3tdlKI1hR,Summer in My Lungs,5PVlXEAvlt6SfYpWBYTM4C
37jlSwK5rjIOTvkzAeV21B,https://api.spotify.com/v1/tracks/37jlSwK5rjIOTvkzAeV21B,Easy Bake Easy Wake,5PVlXEAvlt6SfYpWBYTM4C
4rojlzMmY3HlC63dwsKQ0y,https://api.spotify.com/v1/tracks/4rojlzMmY3HlC63dwsKQ0y,Boudoir,5PVlXEAvlt6SfYpWBYTM4C
34JSoBH46szwveT1KsPDvA,https://api.spotify.com/v1/tracks/34JSoBH46szwveT1KsPDvA,Skip,1eDyy2XYcoDiJpzCEIR7bd
4jfEgzf3Oulw0AxeiIQghH,https://api.spotify.com/v1/tracks/4jfEgzf3Oulw0AxeiIQghH,Featuring Uzuhan,1eDyy2XYcoDiJpzCEIR7bd
1iHccThUXUeBl16OuxOrwr,https://api.spotify.com/v1/tracks/1iHccThUXUeBl16OuxOrwr,The Overthinker,1eDyy2XYcoDiJpzCEIR7bd
5v78y5tNIDoyjsKvDIJWXf,https://api.spotify.com/v1/tracks/5v78y5tNIDoyjsKvDIJWXf,100 & Lonely,1eDyy2XYcoDiJpzCEIR7bd
5BjTLbB0gVDs8zMH9idX3z,https://api.spotify.com/v1/tracks/5BjTLbB0gVDs8zMH9idX3z,Say It Now,1eDyy2XYcoDiJpzCEIR7bd
2BLY1hOyCKyoEFstwr7xVk,https://api.spotify.com/v1/tracks/2BLY1hOyCKyoEFstwr7xVk,Pink Palms,1eDyy2XYcoDiJpzCEIR7bd
6fn1APEwH2ylooWHnaCmCr,https://api.spotify.com/v1/tracks/6fn1APEwH2ylooWHnaCmCr,City Lights,1eDyy2XYcoDiJpzCEIR7bd
3sDm3PGMri6aboRavIDinq,https://api.spotify.com/v1/tracks/3sDm3PGMri6aboRavIDinq,Used To It,1eDyy2XYcoDiJpzCEIR7bd
0g2Bbgy7P41pFjMWJuzsf4,https://api.spotify.com/v1/tracks/0g2Bbgy7P41pFjMWJuzsf4,STAYING ALIVE (feat. Drake & Lil Baby),0QHgL1lAIqAw0HtD7YldmP
1EJIcDYXwSqipW5dFe4uJz,https://api.spotify.com/v1/tracks/1EJIcDYXwSqipW5dFe4uJz,EVERY CHANCE I GET (feat. Lil Baby & Lil Durk),0QHgL1lAIqAw0HtD7YldmP
1sbEeUY8KsdvgiQi26JBFz,https://api.spotify.com/v1/tracks/1sbEeUY8KsdvgiQi26JBFz,POPSTAR (feat. Drake),0QHgL1lAIqAw0HtD7YldmP
3gruCKVuhCsRjs3a3dG8CA,https://api.spotify.com/v1/tracks/3gruCKVuhCsRjs3a3dG8CA,GREECE (feat. Drake),0QHgL1lAIqAw0HtD7YldmP
1OAh8uOEOvTDqkKFsKksCi,https://api.spotify.com/v1/tracks/1OAh8uOEOvTDqkKFsKksCi,Wild Thoughts (feat. Rihanna & Bryson Tiller),0QHgL1lAIqAw0HtD7YldmP
3DXncPQOG4VBw3QHh3S817,https://api.spotify.com/v1/tracks/3DXncPQOG4VBw3QHh3S817,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",0QHgL1lAIqAw0HtD7YldmP
20GrahbI4AzAOWxpYfDKkf,https://api.spotify.com/v1/tracks/20GrahbI4AzAOWxpYfDKkf,"I DID IT (feat. Post Malone, Megan Thee Stallion, Lil Baby & DaBaby)",0QHgL1lAIqAw0HtD7YldmP
5FG7Tl93LdH117jEKYl3Cm,https://api.spotify.com/v1/tracks/5FG7Tl93LdH117jEKYl3Cm,Essence (feat. Tems),3tVQdUvClmAT7URs9V3rsp
1MZtr7IH5qtjIkqrXj8WOJ,https://api.spotify.com/v1/tracks/1MZtr7IH5qtjIkqrXj8WOJ,Essence (feat. Justin Bieber & Tems),3tVQdUvClmAT7URs9V3rsp
6jdTkoEaer7XNGSblczoSu,https://api.spotify.com/v1/tracks/6jdTkoEaer7XNGSblczoSu,Mood (feat. Buju),3tVQdUvClmAT7URs9V3rsp
51mLQ3w7yR7vjdSTFLWaY5,https://api.spotify.com/v1/tracks/51mLQ3w7yR7vjdSTFLWaY5,Ginger (feat. Burna Boy),3tVQdUvClmAT7URs9V3rsp
3Yt1ovsh3v3VEzRuhI1TL5,https://api.spotify.com/v1/tracks/3Yt1ovsh3v3VEzRuhI1TL5,Joro,3tVQdUvClmAT7URs9V3rsp
6L68DyIsn6SqEN9rStOXb9,https://api.spotify.com/v1/tracks/6L68DyIsn6SqEN9rStOXb9,Just You,7dOswEYzOtTMECumrZ3NHY
22erAHtusIHAIuIMhHMKhR,https://api.spotify.com/v1/tracks/22erAHtusIHAIuIMhHMKhR,Langit Favoritku,7dOswEYzOtTMECumrZ3NHY
0PZdciSUErxre3yK8gxxeQ,https://api.spotify.com/v1/tracks/0PZdciSUErxre3yK8gxxeQ,Why Would I Be,7dOswEYzOtTMECumrZ3NHY
6w0O9gshUWmVPGG4w0tr4B,https://api.spotify.com/v1/tracks/6w0O9gshUWmVPGG4w0tr4B,In Your Wonderland,7dOswEYzOtTMECumrZ3NHY
6ZWRvS1VpmqA2ap3bMI4dY,https://api.spotify.com/v1/tracks/6ZWRvS1VpmqA2ap3bMI4dY,Masa Depan,7dOswEYzOtTMECumrZ3NHY
7DbcYoZyhsud6xwjcAvCKg,https://api.spotify.com/v1/tracks/7DbcYoZyhsud6xwjcAvCKg,Let Me,7dOswEYzOtTMECumrZ3NHY
2iAwqZBu2HT6kVwvg6mjY7,https://api.spotify.com/v1/tracks/2iAwqZBu2HT6kVwvg6mjY7,2 am,7dOswEYzOtTMECumrZ3NHY
0HzxeEDKusQM9YaH2fzFfS,https://api.spotify.com/v1/tracks/0HzxeEDKusQM9YaH2fzFfS,Everything Is Everything,7dOswEYzOtTMECumrZ3NHY
6YRNS9NPoWp03NWAnUjyx5,https://api.spotify.com/v1/tracks/6YRNS9NPoWp03NWAnUjyx5,"Thinking, Thinking",7dOswEYzOtTMECumrZ3NHY
5rW7qTn83sCKtqBoneJs63,https://api.spotify.com/v1/tracks/5rW7qTn83sCKtqBoneJs63,edamame (feat. Rich Brian),41X1TR6hrK8Q2ZCpp2EqCz
51Fjme0JiitpyXKuyQiCDo,https://api.spotify.com/v1/tracks/51Fjme0JiitpyXKuyQiCDo,Lalala,6USMTwO0MNDnKte5a5h0xx
404b6bC4GIxPsNssJmfC1f,https://api.spotify.com/v1/tracks/404b6bC4GIxPsNssJmfC1f,pogo,41X1TR6hrK8Q2ZCpp2EqCz
4YMc3A256xFBS0xcT77Qce,https://api.spotify.com/v1/tracks/4YMc3A256xFBS0xcT77Qce,help herself,41X1TR6hrK8Q2ZCpp2EqCz
1fvEC5ksBfgjGWVNP9eJ2t,https://api.spotify.com/v1/tracks/1fvEC5ksBfgjGWVNP9eJ2t,edamame (feat. Rich Brian) - Diplo Remix,41X1TR6hrK8Q2ZCpp2EqCz
0b7C1NzdU4gz5CaNzBtuuk,https://api.spotify.com/v1/tracks/0b7C1NzdU4gz5CaNzBtuuk,piccolo,41X1TR6hrK8Q2ZCpp2EqCz
0mQfkI8dXCAX9rBCBhzWjX,https://api.spotify.com/v1/tracks/0mQfkI8dXCAX9rBCBhzWjX,mathematics,41X1TR6hrK8Q2ZCpp2EqCz
7LmyUD78mtwBDzgVV4P5F4,https://api.spotify.com/v1/tracks/7LmyUD78mtwBDzgVV4P5F4,Snakes (from the series Arcane League of Legends),7sBtBCNVRujQhaHDODkfTN
1ylnqO4n7fgBRYz8AD6tdH,https://api.spotify.com/v1/tracks/1ylnqO4n7fgBRYz8AD6tdH,Flashback,7sBtBCNVRujQhaHDODkfTN
6fHs0oTEL87savGV1pLRmh,https://api.spotify.com/v1/tracks/6fHs0oTEL87savGV1pLRmh,I’m So,7sBtBCNVRujQhaHDODkfTN
2F0ZhkffMue5pjIONJHQaE,https://api.spotify.com/v1/tracks/2F0ZhkffMue5pjIONJHQaE,Other Side,7sBtBCNVRujQhaHDODkfTN
74gbCJ5ZvyYAjUA3PeshnR,https://api.spotify.com/v1/tracks/74gbCJ5ZvyYAjUA3PeshnR,Samurai 45,7sBtBCNVRujQhaHDODkfTN
717nOPOJMMqGoX9fXRrf8F,https://api.spotify.com/v1/tracks/717nOPOJMMqGoX9fXRrf8F,Butterfly,7sBtBCNVRujQhaHDODkfTN
0JsP5I1JItAZYlOfCXnaax,https://api.spotify.com/v1/tracks/0JsP5I1JItAZYlOfCXnaax,Futurism,7sBtBCNVRujQhaHDODkfTN
3ZKWAGpEG2UGvjzoNgJEPq,https://api.spotify.com/v1/tracks/3ZKWAGpEG2UGvjzoNgJEPq,Knock Me Out,7sBtBCNVRujQhaHDODkfTN
